Postcode,PriceAddress,EpcAddress,JaroDistance,Price,PropertyType,New,Duration,CurrentEnergyRating,PotentialEnergyRating,CurrentEnergyEfficiency,PotentialEnergyEfficiency,GlazedArea,HabitableRooms,HeatedRooms,FlatStoreyCount,TotalFloorArea,FloorLevel,PurchaseDate_year,PurchaseDate_month,PurchaseDate_day_of_week,PurchaseDate_hour,EpcInspectionDate_year,EpcInspectionDate_month,EpcInspectionDate_day_of_week,EpcInspectionDate_hour
WV112QH,"7, WHISTON AVENUE, ","7, Whiston Avenue, ",1.0,159950,S,N,F,D,B,61,83,Normal,5.0,2.0,,90.0,NODATA!,2020,June,Monday,0,2013,April,Thursday,0
WV81UE,"27, SMALLWOOD ROAD, ","27, Smallwood Road, Pendeford, ",0.93,117000,T,N,F,C,B,69,83,Normal,5.0,5.0,,79.0,NODATA!,2020,June,Thursday,0,2018,May,Tuesday,0
WV100SF,"80, NEWBOLDS ROAD, ","80, Newbolds Road, ",1.0,106000,S,N,F,D,B,65,84,Normal,4.0,4.0,,74.0,NODATA!,2020,June,Friday,0,2018,November,Friday,0
WV100SF,"126, NEWBOLDS ROAD, ","126, Newbolds Road, ",1.0,205000,S,N,F,C,B,69,83,Normal,6.0,6.0,,87.0,NODATA!,2020,March,Friday,0,2015,August,Thursday,0
WV12DN,"19, EAST PARK WAY, ","19, East Park Way, ",1.0,135000,T,N,F,C,B,69,83,Normal,4.0,4.0,,89.0,NODATA!,2020,February,Thursday,0,2018,November,Wednesday,0
WV100QF,"306, WOLVERHAMPTON ROAD, ","306, Wolverhampton Road, Heath Town, ",0.94,130000,T,N,F,E,C,54,79,Normal,5.0,2.0,,89.0,NODATA!,2020,July,Friday,0,2019,October,Thursday,0
WV13SA,"24, DUKE STREET, ","24, Duke Street, ",1.0,150000,S,N,F,C,C,73,75,Normal,5.0,5.0,,86.8,NO DATA!,2020,February,Monday,0,2010,May,Saturday,0
WV68LX,"33, FOLEY AVENUE, ","33, Foley Avenue, ",1.0,370000,D,N,F,D,C,61,74,Normal,8.0,8.0,,169.0,NODATA!,2020,July,Friday,0,2019,June,Tuesday,0
WV68LX,"27, FOLEY AVENUE, ","27, Foley Avenue, ",1.0,289000,D,N,F,E,C,40,78,Normal,5.0,5.0,,98.0,NODATA!,2020,May,Friday,0,2016,November,Monday,0
WV22AX,"21, UXBRIDGE CLOSE, ","21, Uxbridge Close, ",1.0,145000,T,N,F,B,A,83,95,NO DATA!,,,,85.0,NO DATA!,2020,January,Monday,0,2016,December,Friday,0
WV38EN,"1A, GLENDALE CLOSE, ","1a, Glendale Close, ",1.0,205000,D,N,F,D,B,65,86,Normal,3.0,3.0,,62.0,NODATA!,2020,January,Thursday,0,2019,February,Thursday,0
WV60AW,"15, ALLEN ROAD, ","15, Allen Road, ",1.0,130000,D,N,F,C,C,69,69,Normal,8.0,8.0,,139.2,NO DATA!,2020,January,Friday,0,2010,March,Wednesday,0
WV37HZ,"8, WREKIN DRIVE, ","8, Wrekin Drive, Bradmore, ",0.93,133000,T,N,F,D,B,67,84,Normal,5.0,5.0,,87.0,NODATA!,2020,January,Friday,0,2019,October,Tuesday,0
WV95QL,"23, LEYBOURNE CRESCENT, ","23, Leybourne Crescent, ",1.0,128500,S,N,F,F,B,33,87,Normal,3.0,0.0,,60.0,NODATA!,2020,July,Wednesday,0,2020,June,Tuesday,0
WV95QL,"8, LEYBOURNE CRESCENT, ","8, Leybourne Crescent, ",1.0,80000,F,N,L,E,C,47,76,Normal,3.0,3.0,,53.0,1st,2020,February,Thursday,0,2019,May,Thursday,0
WV111SN,"4, HELENNY CLOSE, ","4, Helenny Close, ",1.0,130500,D,N,F,D,B,61,86,Normal,4.0,4.0,,67.0,NODATA!,2020,June,Wednesday,0,2017,May,Tuesday,0
WV69DH,"4, ENNERDALE ROAD, ","4, Ennerdale Road, Tettenhall, ",0.92,291750,S,N,F,C,B,75,81,Normal,8.0,8.0,,177.0,NODATA!,2020,May,Thursday,0,2020,January,Thursday,0
WV111TS,"7, HALECROFT AVENUE, ","7, Halecroft Avenue, ",1.0,243000,D,N,F,D,B,65,82,Normal,6.0,6.0,,104.0,NODATA!,2020,February,Friday,0,2014,March,Tuesday,0
WV111TS,"21, HALECROFT AVENUE, ","21, Halecroft Avenue, ",1.0,200000,D,N,F,D,C,61,72,Normal,5.0,5.0,,82.875,NO DATA!,2020,February,Friday,0,2010,September,Monday,0
WV133NH,"25, DEANS GATE, ","25, Deans Gate, ",1.0,92500,S,N,F,C,B,74,85,Normal,6.0,6.0,,104.0,NODATA!,2020,April,Friday,0,2012,August,Tuesday,0
WV45PN,"24, CHURCH HILL, ","24, Church Hill, ",1.0,250000,D,N,F,F,C,36,79,Normal,6.0,6.0,,156.0,NODATA!,2020,January,Friday,0,2013,March,Friday,0
WV149RQ,"27, HIGH VIEW, ","27, High View, ",1.0,160000,T,N,F,D,B,66,87,Normal,4.0,4.0,,68.0,NODATA!,2020,July,Monday,0,2019,November,Monday,0
WV30AB,"19, COPTHORNE ROAD, ","19, Copthorne Road, ",1.0,550000,D,N,F,E,C,52,75,Normal,8.0,8.0,,190.0,NODATA!,2020,February,Friday,0,2018,January,Tuesday,0
WV148GW,"38, MULLION DRIVE, ","38, Mullion Drive, ",1.0,165000,S,N,F,C,B,76,90,NO DATA!,,,,73.0,NO DATA!,2020,January,Friday,0,2014,July,Friday,0
WV46GA,"BEACON COURT, FLAT 4, CHARLES HAYWARD DRIVE, ","14 Beacon Court, Charles Hayward Drive, ",0.79,137000,F,N,L,B,B,81,81,Normal,4.0,4.0,,61.0,Ground,2020,February,Friday,0,2019,September,Monday,0
WV113NY,"34, WYRLEY ROAD, ","34, Wyrley Road, ",1.0,113000,T,N,F,C,B,75,90,Normal,3.0,3.0,,70.0,NODATA!,2020,January,Monday,0,2013,July,Tuesday,0
WV147PB,"115, FRASER STREET, ","115, Fraser Street, ",1.0,74000,T,N,F,D,B,65,87,Normal,4.0,4.0,,72.0,NODATA!,2020,May,Friday,0,2013,May,Thursday,0
WV147PB,"113, FRASER STREET, ","113, Fraser Street, ",1.0,74000,T,N,F,D,B,59,86,Normal,4.0,4.0,,72.0,NODATA!,2020,May,Friday,0,2013,May,Thursday,0
WV22ER,"4, WESSEX ROAD, ","4, Wessex Road, ",1.0,140000,S,N,F,D,C,65,80,Normal,4.0,4.0,,78.0,NODATA!,2020,April,Thursday,0,2016,January,Thursday,0
WV44DT,"49, MASON CRESCENT, ","49, Mason Crescent, ",1.0,198600,S,N,F,D,B,65,81,Normal,5.0,5.0,,95.0,NODATA!,2020,July,Friday,0,2020,March,Wednesday,0
WV21HB,"99, DERRY STREET, ","97, Derry Street, ",0.97,125000,T,N,F,D,B,64,84,Normal,4.0,4.0,,81.0,NODATA!,2020,March,Monday,0,2013,October,Thursday,0
WV133ES,"15, MARDEN CLOSE, ","15, Marden Close, ",1.0,195000,S,N,F,D,C,65,74,Normal,6.0,6.0,,102.4,NO DATA!,2020,March,Friday,0,2011,April,Sunday,0
WV113QJ,"24, HART ROAD, ","24, Hart Road, ",1.0,108000,T,N,F,F,C,34,74,Normal,6.0,3.0,,96.0,NODATA!,2020,June,Monday,0,2013,January,Thursday,0
WV38HL,"6, STONEACRE CLOSE, ","6, Stoneacre Close, ",1.0,212000,D,N,F,F,D,22,60,Normal,3.0,3.0,,82.0,NODATA!,2020,March,Friday,0,2019,September,Monday,0
WV37AL,"81, SKIDMORE AVENUE, ","81, Skidmore Avenue, ",1.0,145000,T,N,F,D,B,65,87,Normal,5.0,5.0,,83.0,NODATA!,2020,February,Friday,0,2019,August,Friday,0
WV108EF,"21, WENTWORTH ROAD, ","21, Wentworth Road, ",1.0,145000,S,N,F,D,B,66,82,Normal,5.0,5.0,,82.0,NODATA!,2020,February,Friday,0,2019,May,Wednesday,0
WV38AS,"8, WOODLAND CRESCENT, ","8, Woodland Crescent, ",1.0,120000,S,N,F,E,B,41,84,Normal,5.0,5.0,,81.0,NODATA!,2020,January,Friday,0,2015,May,Tuesday,0
WV44AD,"THE GALLERY, 282, FLAT 2, PENN ROAD, ","Flat 18, The Gallery, 282, Penn Road, ",0.87,115000,F,N,L,C,C,73,76,Normal,3.0,3.0,,75.0,2nd,2020,February,Friday,0,2018,April,Thursday,0
WV133EY,"23, DILLOWAYS LANE, ","23, Dilloways Lane, ",1.0,118000,S,N,L,D,B,60,87,Normal,4.0,4.0,,53.0,NODATA!,2020,January,Friday,0,2019,July,Monday,0
WV133EY,"17, DILLOWAYS LANE, ","17, Dilloways Lane, ",1.0,151000,S,N,F,C,B,74,88,Normal,3.0,3.0,,57.0,NODATA!,2020,May,Friday,0,2020,January,Monday,0
WV69JQ,"16, SANDFORD RISE, ","16, Sandford Rise, ",1.0,200000,S,N,F,D,B,55,83,Normal,5.0,5.0,,97.0,NODATA!,2020,June,Friday,0,2013,May,Saturday,0
WV108TU,"47, WESTERING PARKWAY, ","47, Westering Parkway, ",1.0,155000,S,N,F,D,C,66,71,Normal,5.0,5.0,,73.936,NODATA!,2020,February,Friday,0,2011,July,Thursday,0
WV44EP,"126, PINFOLD LANE, ","126, Pinfold Lane, ",1.0,190000,S,N,F,E,C,47,73,Normal,5.0,5.0,,100.0,NODATA!,2020,February,Friday,0,2019,August,Thursday,0
WV147PD,"83, FRASER STREET, ","83, Fraser Street, ",1.0,74000,T,N,F,D,B,65,85,Much More Than Typical,4.0,4.0,,68.0,NODATA!,2020,February,Tuesday,0,2019,September,Friday,0
WV100SY,"64, DEYNCOURT ROAD, ","64, Deyncourt Road, ",1.0,197500,T,N,F,C,B,69,83,Normal,6.0,6.0,,91.0,NODATA!,2020,June,Monday,0,2018,September,Tuesday,0
WV100SY,"79, DEYNCOURT ROAD, ","79, Deyncourt Road, ",1.0,195000,S,N,F,D,B,57,81,Normal,5.0,5.0,,85.0,NODATA!,2020,February,Friday,0,2013,February,Wednesday,0
WV14RQ,"51, SHERWOOD STREET, ","51, Sherwood Street, ",1.0,70000,T,N,F,E,C,50,74,Normal,5.0,5.0,,93.0,NODATA!,2020,February,Wednesday,0,2019,June,Friday,0
WV14RQ,"67, SHERWOOD STREET, ","67, Sherwood Street, ",1.0,120000,T,N,F,D,B,67,86,Normal,5.0,5.0,,97.0,NODATA!,2020,March,Friday,0,2019,March,Friday,0
WV147BL,"ST THOMAS MORE RC SCHOOL, ALL WEATHER SPORTS CENTRE, DARLASTON LANE, ","56, Darlaston Lane, ",0.42,13000,O,N,L,D,B,61,84,Normal,5.0,5.0,,86.0,NODATA!,2020,June,Friday,0,2015,September,Wednesday,0
WV100SX,"28, DEYNCOURT ROAD, ","28, Deyncourt Road, ",1.0,175000,S,N,F,D,B,65,81,More Than Typical,5.0,5.0,,82.0,NODATA!,2020,March,Wednesday,0,2019,September,Wednesday,0
WV22AS,"7, PARKYN STREET, ","7, Parkyn Street, ",1.0,142500,S,N,F,C,B,72,84,Normal,5.0,5.0,,91.0,NODATA!,2020,March,Friday,0,2020,March,Tuesday,0
WV37JF,"58, TRYSULL ROAD, ","58, Trysull Road, ",1.0,148000,S,N,F,D,B,59,87,Normal,5.0,5.0,,79.0,NODATA!,2020,March,Thursday,0,2016,August,Thursday,0
WV37JF,"122, TRYSULL ROAD, ","122, Trysull Road, ",1.0,230000,D,N,F,D,B,64,84,Normal,4.0,4.0,,91.0,NODATA!,2020,March,Friday,0,2019,January,Saturday,0
WV111PW,"112, WODEN AVENUE, ","112, Woden Avenue, ",1.0,159995,T,N,F,D,B,56,83,Normal,5.0,3.0,,75.0,NODATA!,2020,May,Monday,0,2014,January,Wednesday,0
WV68NZ,"230, HENWOOD ROAD, ","230, Henwood Road, ",1.0,243000,D,N,F,D,C,63,79,Normal,5.0,5.0,,77.0,NODATA!,2020,January,Friday,0,2019,April,Thursday,0
WV68NZ,"236, HENWOOD ROAD, ","236, Henwood Road, ",1.0,360000,S,N,F,D,C,64,74,Normal,8.0,8.0,,165.0,NODATA!,2020,June,Monday,0,2019,February,Wednesday,0
WV68NZ,"290, HENWOOD ROAD, ","290, Henwood Road, ",1.0,169000,T,N,F,D,B,57,85,Normal,4.0,3.0,,72.0,NODATA!,2020,March,Monday,0,2015,September,Monday,0
WV44BA,"11, OSBORNE ROAD, ","11, Osborne Road, ",1.0,315000,S,N,F,D,C,64,80,Normal,7.0,7.0,,147.0,NODATA!,2020,February,Friday,0,2018,November,Thursday,0
WV100UF,"17, AUDLEM WALK, ","17, Audlem Walk, ",1.0,100000,T,N,F,D,B,67,83,Normal,5.0,5.0,,85.0,NODATA!,2020,March,Tuesday,0,2020,February,Wednesday,0
WV106SW,"23, ST ANNES ROAD, ","23, St. Annes Road, ",0.99,112000,T,N,F,D,C,59,78,Normal,5.0,5.0,,84.0,NODATA!,2020,May,Friday,0,2020,February,Monday,0
WV106LJ,"14, ORIEL DRIVE, ","14, Oriel Drive, ",1.0,128000,S,N,F,E,C,45,75,Normal,4.0,4.0,,73.0,NODATA!,2020,January,Friday,0,2019,November,Thursday,0
WV45RA,"61, WAKELEY HILL, ","61, Wakeley Hill, ",1.0,300000,D,N,F,E,C,51,69,Normal,6.0,6.0,,97.66,NO DATA!,2020,June,Friday,0,2010,October,Wednesday,0
WV113RY,"26A, BROAD LANE SOUTH, ","26a, Broad Lane South, ",1.0,360000,D,N,F,D,C,66,78,Normal,6.0,6.0,,188.0,NODATA!,2020,January,Thursday,0,2013,July,Tuesday,0
WV113SE,"21, WADDENS BROOK LANE, ","21, Waddens Brook Lane, ",1.0,100000,T,N,F,E,B,42,85,Normal,5.0,5.0,,82.0,NODATA!,2020,May,Tuesday,0,2020,January,Wednesday,0
WV12BQ,"141, DEANS ROAD, ","141, Deans Road, ",1.0,104000,S,N,F,B,A,88,95,Normal,3.0,3.0,,68.0,NODATA!,2020,January,Wednesday,0,2013,July,Wednesday,0
WV69PN,"5, LOTHIANS ROAD, ","5, Lothians Road, ",1.0,350000,D,N,F,E,B,51,81,Normal,6.0,6.0,,128.0,NODATA!,2020,February,Friday,0,2017,August,Thursday,0
WV109SW,"57, HAWKSFORD CRESCENT, ","57, Hawksford Crescent, ",1.0,140000,S,N,F,D,B,68,85,Normal,5.0,5.0,,66.0,NODATA!,2020,July,Tuesday,0,2018,July,Wednesday,0
WV37EN,"109, CHURCH ROAD, ","109, Church Road, Bradmore, ",0.93,188000,T,N,F,C,B,76,88,More Than Typical,5.0,5.0,,81.0,NODATA!,2020,March,Thursday,0,2019,February,Thursday,0
WV60QS,"6, DEVORAN CLOSE, ","6, Devoran Close, ",1.0,110000,S,N,F,D,B,68,85,Normal,4.0,4.0,,66.0,NODATA!,2020,July,Wednesday,0,2020,May,Tuesday,0
WV108LX,"100, POPE ROAD, ","100, Pope Road, ",1.0,152500,S,N,F,C,B,72,85,Normal,3.0,3.0,,83.0,NODATA!,2020,March,Tuesday,0,2019,December,Tuesday,0
WV37DH,"20, CHEQUERFIELD DRIVE, ","20, Chequerfield Drive, ",1.0,76000,F,N,L,D,C,64,77,Normal,3.0,3.0,,59.0,1st,2020,February,Wednesday,0,2019,September,Thursday,0
WV109PR,"5, OLD FALLINGS CRESCENT, ","5, Old Fallings Crescent, ",1.0,110000,T,N,F,C,B,71,85,Normal,5.0,5.0,,89.0,NODATA!,2020,January,Thursday,0,2019,August,Thursday,0
WV106DZ,"19, CAPSTONE AVENUE, ","19, Capstone Avenue, ",1.0,167500,S,N,F,D,B,56,86,Normal,5.0,5.0,,80.0,NODATA!,2020,January,Tuesday,0,2019,September,Friday,0
WV106DZ,"38, CAPSTONE AVENUE, ","38, Capstone Avenue, ",1.0,132000,D,N,F,G,B,1,87,Normal,4.0,1.0,,82.0,NODATA!,2020,July,Thursday,0,2019,February,Saturday,0
WV148GE,"25, PENTIRE CLOSE, ","25, Pentire Close, ",1.0,245000,D,N,F,B,A,81,92,NO DATA!,,,,113.0,NO DATA!,2020,July,Friday,0,2015,September,Monday,0
WV24QF,"COTSWOLD COURT, FLAT 12, GOLDTHORN HILL, ","Flat 12 Cotswold Court, Goldthorn Hill, ",0.83,68000,F,N,L,C,C,70,79,Normal,2.0,2.0,2.0,37.36,Ground,2020,January,Wednesday,0,2010,May,Monday,0
WV46JT,"110, SPRING ROAD, ","119, Spring Road, Ettingshall, ",0.86,100000,O,N,F,D,B,66,82,Normal,4.0,4.0,,77.0,NODATA!,2020,July,Thursday,0,2015,February,Thursday,0
WV39NS,"26, RUPERT STREET, ","26, Rupert Street, ",1.0,184500,T,N,F,D,C,61,78,Normal,4.0,4.0,,106.0,NODATA!,2020,March,Friday,0,2015,April,Wednesday,0
WV100NA,"166, BUSHBURY ROAD, ","166, Bushbury Road, ",1.0,192000,S,N,F,D,B,64,81,Normal,5.0,5.0,,114.0,NODATA!,2020,May,Friday,0,2020,January,Wednesday,0
WV37ND,"151, COALWAY ROAD, ","151, Coalway Road, ",1.0,350000,D,N,F,E,B,54,81,Normal,7.0,7.0,,142.0,NODATA!,2020,January,Thursday,0,2016,June,Tuesday,0
WV37ND,"187, COALWAY ROAD, ","187, Coalway Road, ",1.0,215000,T,N,F,D,C,59,79,Normal,7.0,7.0,,118.0,NODATA!,2020,July,Thursday,0,2020,February,Monday,0
WV106LN,"7, CALVIN CLOSE, ","7, Calvin Close, ",1.0,180000,S,N,F,C,B,70,87,Normal,3.0,3.0,,57.0,NODATA!,2020,June,Friday,0,2019,November,Friday,0
WV22BB,"60, KENT ROAD, ","6, Kent Road, ",0.98,506554,O,N,F,E,B,54,89,Normal,4.0,4.0,,70.0,NODATA!,2020,March,Friday,0,2014,April,Friday,0
WV146LN,"20, SPRINGFIELD ROAD, ","20, Springfield Road, ",1.0,225000,D,N,F,E,B,53,81,Normal,4.0,4.0,,91.0,NODATA!,2020,March,Friday,0,2019,June,Monday,0
WV30RW,"81, MERRIDALE STREET WEST, ","81, Merridale Street West, ",1.0,74000,T,N,F,D,C,58,79,Normal,4.0,4.0,,81.0,NODATA!,2020,June,Thursday,0,2020,February,Wednesday,0
WV39QQ,"172, COMPTON ROAD, ","172, Compton Road, ",1.0,410000,D,N,F,D,C,60,78,Normal,8.0,8.0,,209.0,NODATA!,2020,June,Monday,0,2012,August,Monday,0
WV22HD,"36, CHEVIOT ROAD, ","36, Cheviot Road, ",1.0,190000,S,N,F,C,B,71,87,Normal,3.0,3.0,,73.0,NODATA!,2020,August,Monday,0,2012,September,Tuesday,0
WV68QG,"42, UPPER STREET, ","42, Upper Street, ",1.0,128000,F,N,L,E,C,46,70,Normal,4.0,4.0,,85.0,2nd,2020,July,Wednesday,0,2019,October,Wednesday,0
WV46PT,"35, PRUDEN AVENUE, ","35, Pruden Avenue, Lanesfield, ",0.92,147500,S,N,F,E,B,41,88,Normal,3.0,3.0,,47.0,NODATA!,2020,March,Friday,0,2019,February,Wednesday,0
WV100NE,"61, MILTON ROAD, ","61, Milton Road, ",1.0,195000,D,N,F,E,B,48,81,Normal,5.0,5.0,,125.0,NODATA!,2020,February,Monday,0,2016,February,Friday,0
WV109HW,"44, WINGFOOT AVENUE, ","44, Wingfoot Avenue, ",1.0,155000,S,N,F,D,B,64,88,Normal,4.0,4.0,,75.0,NODATA!,2020,January,Monday,0,2019,August,Thursday,0
WV111EH,"4, BEECH TREE AVENUE, ","4, Beech Tree Avenue, ",1.0,121000,S,N,F,C,B,69,84,Normal,3.0,3.0,,67.0,NODATA!,2020,February,Wednesday,0,2019,August,Friday,0
WV46QR,"61, CAMBERLEY CRESCENT, ","61, Camberley Crescent, ",1.0,189950,S,N,F,D,B,67,84,Normal,6.0,6.0,,85.0,NODATA!,2020,March,Friday,0,2019,October,Wednesday,0
WV140LB,"30, PICKWICK PLACE, ","30, Pickwick Place, ",1.0,77000,F,N,L,C,C,70,76,Normal,3.0,3.0,,46.0,1st,2020,May,Friday,0,2019,February,Friday,0
WV112NJ,"3, DRUMMOND CLOSE, ","3, Drummond Close, ",1.0,132000,S,N,F,C,B,71,85,Normal,5.0,5.0,,78.0,NODATA!,2020,March,Friday,0,2019,September,Tuesday,0
WV112NJ,"9, DRUMMOND CLOSE, ","9, Drummond Close, ",1.0,130000,S,N,F,D,B,65,82,Normal,5.0,5.0,,99.0,NODATA!,2020,June,Friday,0,2020,February,Wednesday,0
WV95LB,"6, CLEWLEY DRIVE, ","6, Clewley Drive, ",1.0,190000,D,N,F,D,B,66,87,Normal,4.0,4.0,,78.0,NODATA!,2020,March,Friday,0,2020,February,Tuesday,0
WV113PJ,"12, WARDS BRIDGE DRIVE, ","12, Wards Bridge Drive, ",1.0,303500,D,N,F,B,A,84,93,NO DATA!,,,,123.0,NO DATA!,2020,May,Wednesday,0,2016,March,Friday,0
WV148PR,"30, DEREHAM WALK, ","30, Dereham Walk, ",1.0,75000,F,N,L,C,C,70,79,Normal,3.0,3.0,,51.0,1st,2020,February,Friday,0,2019,February,Wednesday,0
WV148PR,"26, DEREHAM WALK, ","26, Dereham Walk, ",1.0,45000,O,N,L,D,C,64,75,Normal,3.0,2.0,,51.0,1st,2020,July,Thursday,0,2020,February,Thursday,0
WV108AZ,"4, EGERTON ROAD, ","4, Egerton Road, ",1.0,160000,S,N,F,D,B,67,82,Normal,4.0,4.0,,83.0,NODATA!,2020,June,Tuesday,0,2020,February,Tuesday,0
WV109AE,"15, NINE ELMS LANE, ","15, Nine Elms Lane, ",1.0,83700,T,N,F,D,C,58,78,Normal,5.0,5.0,,80.0,NODATA!,2020,June,Friday,0,2020,March,Friday,0
WV38BG,"33, FINCHDENE GROVE, ","33, Finchdene Grove, ",1.0,90000,D,N,F,E,B,52,85,Normal,4.0,4.0,,56.0,NODATA!,2020,April,Thursday,0,2016,January,Tuesday,0
WV22RT,"19, HENDON AVENUE, ","19, Hendon Avenue, ",1.0,161000,S,N,F,C,C,80,80,NO DATA!,,,,74.0,NO DATA!,2020,June,Tuesday,0,2013,November,Thursday,0
WV38HT,"40, WINDMILL CRESCENT, ","40, Windmill Crescent, ",1.0,130000,S,N,F,E,C,52,76,Normal,6.0,6.0,,95.0,NODATA!,2020,May,Friday,0,2015,May,Sunday,0
WV146AL,"AGLOVALE, DOVER STREET, ","Aglovale, Dover Street, ",1.0,190000,D,N,F,E,D,44,63,Normal,8.0,8.0,,200.0,NODATA!,2020,June,Monday,0,2012,August,Wednesday,0
WV111JP,"40, LOWER PRESTWOOD ROAD, ","40, Lower Prestwood Road, ",1.0,193000,S,N,F,E,B,54,84,Normal,5.0,5.0,,83.0,NODATA!,2020,March,Wednesday,0,2015,April,Tuesday,0
WV112PW,"46, TOWNSON ROAD, ","46, Townson Road, ",1.0,77500,F,N,L,C,C,72,77,Normal,2.0,2.0,,50.0,Ground,2020,June,Thursday,0,2020,March,Thursday,0
WV37AH,"234, JEFFCOCK ROAD, ","234, Jeffcock Road, ",1.0,355000,D,N,F,D,C,58,78,Normal,7.0,7.0,,167.0,NODATA!,2020,April,Thursday,0,2019,September,Monday,0
WV140NB,"17, LAWLEY ROAD, ","17, Lawley Road, ",1.0,122000,S,N,F,D,B,60,85,Normal,4.0,4.0,,74.0,NODATA!,2020,July,Friday,0,2019,December,Wednesday,0
WV140NB,"14, LAWLEY ROAD, ","14, Lawley Road, ",1.0,86500,T,N,F,D,B,60,86,Normal,4.0,4.0,,76.0,NODATA!,2020,March,Friday,0,2019,August,Tuesday,0
WV39PD,"124, CLARK ROAD, ","124, Clark Road, ",1.0,365000,D,N,F,E,C,50,71,Normal,6.0,6.0,,144.0,NODATA!,2020,February,Friday,0,2018,October,Thursday,0
WV39PD,"157, CLARK ROAD, ","157, Clark Road, ",1.0,220000,S,N,F,E,B,49,85,More Than Typical,3.0,3.0,,95.0,NODATA!,2020,January,Monday,0,2015,July,Thursday,0
WV108LA,"69, MORETON ROAD, ","69, Moreton Road, ",1.0,145000,S,N,F,D,B,61,84,Normal,4.0,4.0,,94.0,NODATA!,2020,May,Friday,0,2012,November,Saturday,0
WV108LA,"59, MORETON ROAD, ","59, Moreton Road, ",1.0,120000,S,N,F,E,B,47,85,More Than Typical,4.0,2.0,,73.0,NODATA!,2020,May,Friday,0,2019,December,Thursday,0
WV108LA,"13, MORETON ROAD, ","13, Moreton Road, ",1.0,179950,S,N,F,D,B,59,81,Normal,6.0,6.0,,102.0,NODATA!,2020,March,Friday,0,2020,January,Tuesday,0
WV111TL,"43, TAYLOR STREET, ","43, Taylor Street, ",1.0,179995,T,N,F,B,B,83,90,NO DATA!,,,,128.0,NO DATA!,2020,January,Friday,0,2017,November,Wednesday,0
WV60TY,"8, SKIPTON GREEN, ","8, Skipton Green, ",1.0,50000,F,N,L,D,C,56,75,Normal,3.0,3.0,,55.0,1st,2020,June,Friday,0,2015,May,Wednesday,0
WV109NJ,"103, OTHELLO ROAD, ","103, Othello Road, ",1.0,144000,S,N,F,C,B,74,84,Normal,6.0,6.0,,106.0,NODATA!,2020,January,Friday,0,2019,September,Friday,0
WV146RN,"129, WELLINGTON ROAD, ","129, Wellington Road, ",1.0,122500,S,N,F,D,B,60,87,Normal,5.0,5.0,,87.0,NODATA!,2020,January,Friday,0,2019,September,Saturday,0
WV22QY,"36, BANSTEAD CLOSE, ","36, Banstead Close, ",1.0,50000,F,N,L,D,C,58,74,Normal,3.0,2.0,,46.0,3rd,2020,June,Friday,0,2012,April,Saturday,0
WV22QY,"3, BANSTEAD CLOSE, ","3, Banstead Close, ",1.0,85000,F,N,F,C,A,73,92,Normal,3.0,3.0,,42.0,NODATA!,2020,February,Wednesday,0,2020,March,Monday,0
WV100RQ,"476, CANNOCK ROAD, ","476, Cannock Road, ",1.0,150000,S,N,F,F,C,37,77,Normal,5.0,5.0,,100.0,NODATA!,2020,July,Friday,0,2019,September,Tuesday,0
WV133HD,"11, CROXLEY GARDENS, ","11, Croxley Gardens, ",1.0,142500,S,N,F,D,B,67,88,Normal,4.0,4.0,,57.0,NODATA!,2020,January,Friday,0,2013,August,Tuesday,0
WV133HD,"15, CROXLEY GARDENS, ","15, Croxley Gardens, ",1.0,240000,S,N,L,D,B,66,85,Normal,7.0,7.0,,106.0,NODATA!,2020,July,Friday,0,2020,February,Tuesday,0
WV113RT,"53, COLMAN AVENUE, ","53, Colman Avenue, ",1.0,155000,S,N,F,D,B,65,84,Normal,4.0,4.0,,96.0,NODATA!,2020,February,Friday,0,2019,June,Monday,0
WV45DX,"3, SHERINGTON DRIVE, ","3, Sherington Drive, ",1.0,114500,D,N,F,D,C,64,79,Normal,4.0,4.0,,80.0,NODATA!,2020,July,Wednesday,0,2019,January,Thursday,0
WV106EE,"28, DONINGTON GROVE, ","28, Donington Grove, ",1.0,108800,F,N,L,B,B,82,82,NO DATA!,,,,60.0,top floor,2020,January,Friday,0,2015,January,Tuesday,0
WV106EE,"66, DONINGTON GROVE, ","66, Donington Grove, ",1.0,107500,F,N,L,B,B,83,83,NO DATA!,,,,60.0,mid floor,2020,April,Friday,0,2015,April,Thursday,0
WV68QB,"ROCK HOUSE DENTAL PRACTICE, OLD HILL, ","Flat 2 Ivy House, Old Hill, ",0.65,800000,F,N,F,E,D,50,64,Normal,5.0,5.0,3.0,101.42,1st,2020,June,Friday,0,2010,March,Tuesday,0
WV45RF,"40, LINKS ROAD, ","40, Links Road, ",1.0,230000,S,N,F,D,B,57,83,Normal,4.0,4.0,,92.0,NODATA!,2020,February,Monday,0,2016,November,Wednesday,0
WV133QU,"NEACHELLS COURT, FLAT 11, WILLENHALL ROAD, ","Flat 19 Neachells Court, Willenhall Road, ",0.84,44000,F,N,L,C,B,76,84,Normal,3.0,3.0,2.0,54.79,1st,2020,January,Wednesday,0,2010,February,Tuesday,0
WV69NE,"87, ALDERSLEY ROAD, ","87, Aldersley Road, ",1.0,95000,T,N,F,D,B,67,88,Normal,5.0,5.0,,85.0,NODATA!,2020,February,Monday,0,2020,April,Thursday,0
